License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
June 29 2018,359786,Leo,Dog,Terrier,Mix,98119
March 20 2018,S113124,Kalla,Dog,Tibetan Mastiff,,98103
July 26 2018,356591,Lucy,Dog,"Terrier, Jack Russell",,98115
April 28 2018,76226,Riley,Dog,Australian Cattle Dog,,98103
April 20 2018,210927,Stella,Dog,Mastiff,Mix,98106
September 10 2018,8000807,Charlie,Dog,"Terrier, Jack Russell",Mix,98126
March 20 2018,S141637,Kinzie,Dog,"Retriever, Golden",,98117
March 23 2018,S127291,Scout,Dog,"Terrier, Yorkshire",Shih Tzu,98112
August 19 2018,584498,Paolo,Dog,"Chihuahua, Short Coat",Mix,98106
March 21 2018,S113010,Gus,Dog,Terrier,,98107
May 30 2018,S128100,Frida,Dog,"Retriever, Labrador",,98118
September 16 2018,8000959,Lucy,Dog,German Shepherd,Mix,98118
August 07 2018,575497,Toko,Dog,"Poodle, Miniature",,98175
March 16 2018,S140492,Deebo,Dog,"Terrier, American Pit Bull",Mix,98199
March 13 2018,S140921,Maxx,Dog,Terrier,Mix,
October 17 2018,8001933,Quincy,Dog,Australian Shepherd,Mix,98122
January 29 2018,S107446,Miles,Dog,"Terrier, Boston",,98122
September 30 2018,8001424,Maisie,Dog,"Poodle, Standard","Retriever, Golden",98122
September 16 2018,728333,Gracie,Dog,"Retriever, Golden",,98116
April 10 2018,S140993,Sigourney,Dog,"Chihuahua, Short Coat",Terrier,98117
March 20 2018,139162,Dillon,Dog,Pug,,98178
August 26 2018,S146440,Buddy,Dog,"Retriever, Golden",,98119
April 14 2018,S114684,Tinkerbelle,Dog,Australian Shepherd,Mix,98112
January 21 2018,S109866,Jessup,Dog,"Terrier, Jack Russell",,98117
July 20 2018,S133323,Pm,Dog,"Welsh Corgi, Cardigan",German Shepherd,98103
June 19 2018,S144704,Munchie,Dog,"Collie, Smooth",Mix,98122
January 19 2018,S139654,Emmylou,Dog,Beagle,,98116
April 23 2018,S143086,Mia,Dog,"Retriever, Labrador",Mix,98117
May 24 2018,281465,Augie,Dog,"Welsh Corgi, Pembroke",,98119
July 13 2018,S145803,Rocky,Dog,Boxer,Great Dane,98125
May 03 2018,S129045,Watson,Dog,Australian Cattle Dog,American Blue Heeler,98121
August 30 2018,S146353,Clementine,Dog,"Terrier, Jack Russell",,98112
May 01 2018,S143351,Sunny,Dog,Border Collie,"Retriever, Flat-Coated",98103
May 01 2018,212134,Nola,Dog,Shepherd,,98125
July 10 2018,S145735,Babka,Dog,"Retriever, Labrador",German Shepherd,98103
April 25 2018,209425,Leo,Dog,"Dachshund, Standard Smooth Haired","Retriever, Labrador",98122
June 18 2018,279842,Ziggy,Dog,Catahoula Leopard dog,,98146
September 01 2018,581419,Pilar,Dog,"Retriever, Golden","Poodle, Miniature",98103
January 08 2018,S139445,Fitz,Dog,Pomeranian,Mix,98103
February 20 2018,S101213,Teddy,Dog,"Welsh Corgi, Cardigan",Mix,98125
June 26 2018,S145209,Scout,Dog,Border Collie,"Retriever, Labrador",98115
July 15 2018,135160,Maximo,Dog,"Chihuahua, Short Coat",,98107
May 15 2018,S143728,Gracie,Dog,Greater Swiss Mountain Dog,,98102
September 25 2018,8001264,Finn,Dog,"Retriever, Golden",,98118
April 22 2018,S112098,Sammy,Dog,"Retriever, Labrador",Mix,98115
June 11 2018,S117168,Louie,Dog,"Poodle, Miniature",Terrier,98105
September 24 2018,730852,Akira,Dog,Shiba Inu,,98108
April 16 2018,142860,Suzie,Dog,"Pointer, German Shorthaired",,98136
January 10 2018,S139349,Chilly,Dog,"Poodle, Miniature","Retriever, Golden",98103
January 25 2018,S109270,Lizzie,Dog,Shih Tzu,,98108
May 15 2018,S143723,Rocket,Dog,Australian Shepherd,"Retriever, Labrador",98115
September 21 2018,556598,Happy,Dog,"Spaniel, American Cocker",,98122
September 25 2018,719518,Bella,Dog,Shih Tzu,Maltese,98122
February 20 2018,S140747,Elle,Dog,"Poodle, Miniature","Retriever, Labrador",98121
February 27 2018,S141054,Poco Due,Dog,Lagotto Romagnolo,,98103
February 25 2018,80507,Joey,Dog,Shih Tzu,,98121
April 20 2018,141584,Penny,Dog,"Terrier, American Pit Bull",,98106
June 25 2018,S131737,Polly,Dog,"Spaniel, American Cocker","Poodle, Miniature",98109
September 24 2018,8001254,Cooper,Dog,Spaniel,Terrier,98121
July 31 2018,S118341,George,Dog,Newfoundland,,98117
February 15 2018,S140635,Sunny,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98125
January 30 2018,S140150,Lucille,Dog,"Chihuahua, Short Coat",Greyhound,98119
September 06 2018,8000706,Tempo,Dog,"Retriever, Nova Scotia Duck Tolling",,98126
May 16 2018,215826,Kiya,Dog,Siberian Husky,,98103
July 27 2018,S131788,Biggie,Dog,Pug,,98199
May 22 2018,S143921,Rasta,Dog,Pointer,"Retriever, Labrador",98107
July 24 2018,S147318,Pedro,Dog,"Foxhound, American",Australian Cattle Dog,98108
February 03 2018,S140194,Chanel,Dog,"Chihuahua, Short Coat",Pomeranian,98109
March 21 2018,126935,Gus,Dog,"Retriever, Labrador",,98103
March 08 2018,S141183,Primo,Dog,Border Collie,Mix,98117
January 06 2018,830777,Mei Mei,Dog,"Dachshund, Standard Smooth Haired",,98117
May 25 2018,S112532,Phyliss,Dog,Terrier,"Chihuahua, Short Coat",98178
May 30 2018,281837,Joey,Dog,"Welsh Corgi, Cardigan","Dachshund, Standard Smooth Haired",98107
May 15 2018,279418,Daisy Fish,Dog,Boxer,Mix,98117
April 02 2018,S107689,Lizzie,Dog,Terrier,Retriever,98115
July 12 2018,S125620,Jovi,Dog,Australian Shepherd,,98177
May 08 2018,S127527,Ollie,Dog,Samoyed,,98122
September 04 2018,8000643,Watson,Dog,Australian Shepherd,Border Collie,98105
September 22 2018,S120393,Greta,Dog,Terrier,Mix,98107
July 11 2018,S143388,Simba,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98118
May 18 2018,281899,Sweeny,Dog,Terrier,,98112
August 28 2018,8000433,Kooza,Dog,Rhodesian Ridgeback,,98126
July 18 2018,206320,Abby,Dog,Havanese,Bichon Frise,98117
September 26 2018,S146967,Monk,Dog,"Australian Shepherd, Miniature",,98117
September 04 2018,731154,Rebel,Dog,German Shepherd,Terrier,98108
January 16 2018,24023,Oscar,Dog,"Retriever, Golden","Retriever, Flat-Coated",98116
May 15 2018,84825,WALLA WALLA,Dog,Beagle,"Chihuahua, Short Coat",98126
January 28 2018,23050,Guppy,Dog,"Terrier, Boston",,98133
April 10 2018,212543,Murphy,Dog,Australian Shepherd,,98144
February 27 2018,18116,Karma,Dog,Rhodesian Ridgeback,,98105
March 21 2018,S124610,Hank,Dog,Australian Shepherd,Pug,98116
January 17 2018,S110450,Lola,Dog,"Cur, Black-Mouth",Shepherd,98106
July 01 2018,439653,Teddy,Dog,Havanese,,98133
February 13 2018,84239,Rikku,Dog,"Retriever, Golden",Chow Chow,98107
April 24 2018,S112770,Jeremy,Dog,Border Collie,Mix,98102
July 24 2018,S147246,Dory,Dog,"Retriever, Labrador",,98126
January 16 2018,84217,Bailey,Dog,"Retriever, Labrador",Pointer,98199
August 25 2018,S121552,Clara,Dog,"Retriever, Labrador",,98115
January 23 2018,S127330,Bruce Wayne,Dog,"Retriever, Labrador",,98122
June 12 2018,S144630,Jackson,Dog,Shepherd,Boxer,98122
February 06 2018,S109728,Kia,Dog,Rottweiler,Australian Cattle Dog,98122
February 13 2018,S111908,Jakes,Dog,Greyhound,"Retriever, Labrador",98122
September 08 2018,S125700,Dosie,Dog,"Retriever, Labrador",Australian Shepherd,98118
June 14 2018,S142475,Tinker,Dog,"Terrier, Yorkshire",Mix,98144
April 20 2018,S127533,Sullivan,Dog,German Shepherd,,98107
April 24 2018,S129709,Maximus,Dog,"Poodle, Standard",Mix,98126
February 26 2018,S141028,Gracie,Dog,"Retriever, Golden",,98121
June 19 2018,S114379,Kira,Dog,Mix,,98103
June 14 2018,S116671,LunaDia,Dog,Portuguese Water Dog,,98105
February 16 2018,S111206,Kato,Dog,"Retriever, Labrador",,98122
May 07 2018,215434,Romeo,Dog,"Chihuahua, Short Coat",,98124
October 10 2018,8001743,Kayak,Dog,"Retriever, Labrador","Retriever, Golden",98112
June 18 2018,S144797,Soda,Dog,Retriever,,98118
August 19 2018,359586,Lily,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98115
July 02 2018,441926,Hailey,Dog,Chinook,,98117
July 22 2018,S144197,Puppy,Dog,"Chihuahua, Short Coat",,98102
March 20 2018,141849,Tiki,Dog,Maltese,"Poodle, Miniature",98125
February 01 2018,S140283,Fred,Dog,Chinook,,98136
May 14 2018,277822,Keesha,Dog,Chow Chow,Mix,98117
August 22 2018,76912,Dash,Dog,Australian Shepherd,,98115
September 12 2018,S135789,Remy,Dog,"Retriever, Labrador",Shetland Sheepdog,98101
September 04 2018,8000637,Rory,Dog,"Retriever, Golden",,98115
March 02 2018,S141249,Kade,Dog,Siberian Husky,,98199
October 05 2018,S114362,Hugo,Dog,"Retriever, Golden",German Shepherd,98119
May 12 2018,S129715,Susie,Dog,"Chihuahua, Short Coat",,98133
April 18 2018,80343,Bauer,Dog,Bichon Frise,"Poodle, Standard",98125
June 17 2018,214809,Gizzy,Dog,"Terrier, Yorkshire",Mix,98107
February 06 2018,S140320,Homer,Dog,"Chihuahua, Short Coat",,98116
June 07 2018,S144079,Lilli girl,Dog,Australian Cattle Dog,"Terrier, Pit Bull",98107
July 03 2018,360482,Winston,Dog,Terrier,Mix,98119
September 17 2018,440399,Tucker,Dog,Portuguese Water Dog,,98112
September 15 2018,S120533,Lily Pepper Rivard,Dog,Terrier,Pointer,98144
May 17 2018,S143805,Yuuki,Dog,"Dachshund, Miniature Smooth Haired",Mix,98116
April 13 2018,S111685,Mya,Dog,"Retriever, Labrador",Mix,98117
February 01 2018,904402,Indiana,Dog,"Retriever, Golden",Shiba Inu,98121
September 08 2018,S103598,Saylor,Dog,"Poodle, Miniature","Terrier, Scottish",98117
May 15 2018,S122477,Buckley,Dog,"Retriever, Labrador",,98126
May 15 2018,S113796,Zuul,Dog,Pug,"Terrier, Boston",98199
March 21 2018,S141713,Bode,Dog,"Retriever, Labrador",,98125
June 19 2018,S117054,Hank,Dog,"Retriever, Labrador",,98107
October 14 2018,8001845,Frank,Dog,Australian Cattle Dog,,98103
January 16 2018,S101520,Caliie,Dog,Hound,,98118
January 30 2018,S111098,Wally,Dog,"Schnauzer, Miniature",Terrier,98109
January 24 2018,S107317,Bear,Dog,Terrier,,98116
September 18 2018,S146940,Cleo,Dog,Catahoula Leopard dog,Border Collie,98199
June 19 2018,S123275,Pe Bo,Dog,"Terrier, Jack Russell",,98103
August 18 2018,8000171,Murphy,Dog,Boxer,Boxer,98117
July 09 2018,441096,Sammy,Dog,Terrier,Mix,98126
April 26 2018,S113970,Wendy,Dog,Xoloitzcuintli,,98125
February 02 2018,29624,Lucy,Dog,"Pointer, German Shorthaired",,98103
January 16 2018,S139577,Oakley,Dog,"Schnauzer, Miniature","Poodle, Miniature",98105
July 17 2018,S147043,Cleo,Dog,Mix,"Terrier, Soft Coated Wheaten",98115
January 14 2018,S139387,Tahoe,Dog,"Retriever, Labrador",Mix,98168
May 30 2018,283082,Tatoosh,Dog,Alaskan Malamute,,98117
June 12 2018,S116637,Toby,Dog,"Retriever, Golden",,98112
August 15 2018,S134193,Ressi,Dog,"Dachshund, Standard Smooth Haired",,98107
June 12 2018,S144644,Sprite,Dog,Pomeranian,Mix,98126
March 21 2018,S141193,Manny,Dog,"Retriever, Labrador",Mix,98119
May 23 2018,S143859,Julie,Dog,German Shepherd,Mix,98118
June 26 2018,436541,Jasper,Dog,"Pointer, German Shorthaired",,98125
September 25 2018,903278,Lucy,Dog,German Shepherd,,98115
June 04 2018,282931,Jolly,Dog,Maltese,,98105
August 01 2018,S132450,Dean,Dog,"Retriever, Labrador","Poodle, Standard",98115
July 07 2018,444196,Paco,Dog,"Chihuahua, Short Coat",,98118
October 06 2018,8001590,Bean,Dog,"Chihuahua, Short Coat",Pug,98103
May 10 2018,141186,Maki,Dog,Basenji,,98122
May 01 2018,S143322,Willie,Dog,"Retriever, Golden",,98102
February 07 2018,29666,Snickerdoodle,Dog,"Retriever, Golden",Mix,98104
May 24 2018,136156,Dusty,Dog,"Chihuahua, Short Coat",,98107
August 21 2018,444639,Jack,Dog,"Retriever, Labrador",,98133
March 27 2018,207489,Laila,Dog,Boxer,,98126
September 05 2018,8000659,Cozmo,Dog,"Terrier, Jack Russell",,98199
February 13 2018,83758,Zorro,Dog,Papillon,,98119
March 27 2018,136114,Bella,Dog,"Terrier, American Pit Bull",,98106
September 01 2018,728472,Eva,Dog,"Terrier, American Pit Bull",,98125
July 06 2018,S145634,Ruby,Dog,"Spaniel, English Cocker",,98116
July 19 2018,727898,Clouseau,Dog,"Spaniel, American Cocker","Poodle, Miniature",98116
June 05 2018,S141134,Cohen,Dog,Miniature Pinscher,"Terrier, Rat",98177
August 01 2018,582799,Chica,Dog,Pug,"Chihuahua, Short Coat",98117
July 31 2018,571727,Bogey,Dog,"Terrier, Scottish",,98107
May 25 2018,S144185,Bug,Dog,Papillon,"Chihuahua, Long Coat",98115
June 13 2018,S116984,Cece,Dog,Xoloitzcuintli,Mix,98126
April 17 2018,215960,Barney,Dog,"Retriever, Labrador","Poodle, Miniature",98116
April 17 2018,S142850,Finn,Dog,"Retriever, Labrador","Poodle, Standard",98116
March 23 2018,S112365,Makai,Dog,"Retriever, Labrador",,98117
February 06 2018,S140341,Lexi,Dog,Mix,,98105
May 01 2018,S143373,Cooper,Dog,Miniature Pinscher,"Dachshund, Standard Smooth Haired",98115
April 19 2018,S143031,Wrigley,Dog,Pug,,98122
April 28 2018,215500,Pepper,Dog,"Chihuahua, Short Coat",Mix,98122
April 24 2018,S143098,Rutabaga,Dog,Old English Sheepdog,"Poodle, Standard",98112
February 26 2018,S141032,Reba,Dog,"Spaniel, English Springer",,98112
January 17 2018,S111992,Zeke,Dog,"Terrier, Pit Bull",,98118
February 16 2018,S140751,Maisy,Dog,"Dachshund, Miniature Smooth Haired",,98115
October 09 2018,8001693,Moose,Dog,"Retriever, Labrador",,98115
April 24 2018,S143063,Chloe,Dog,"Terrier, American Pit Bull",,98119
August 31 2018,728745,Ebby,Dog,"Retriever, Labrador","Terrier, Miniature Bull",98119
April 04 2018,S142015,Mishka,Dog,Border Collie,Australian Cattle Dog,98125
April 03 2018,S113356,Marley,Dog,"Retriever, Labrador","Retriever, Golden",98116
September 20 2018,8001117,Lady,Dog,"Terrier, English Staffordshire",Mix,98109
August 08 2018,S117646,Hellion,Dog,"Chihuahua, Long Coat",Mix,98122
September 07 2018,S102698,Kuma,Dog,Shiba Inu,,98199
September 25 2018,727123,Lulu,Dog,Xoloitzcuintli,,98118
August 01 2018,583839,Chloe,Dog,"Retriever, Labrador","Poodle, Standard",98125
February 08 2018,S140424,Miruku,Dog,Siberian Husky,"Terrier, American Staffordshire",98105
August 10 2018,S145583,Stella,Dog,"Retriever, Golden","Retriever, Golden",98103
February 28 2018,S141153,Owen,Dog,"Welsh Corgi, Pembroke",,98115
October 07 2018,S121294,Lenny,Dog,"Poodle, Miniature",,98105
June 12 2018,S116788,Jake,Dog,"Terrier, American Pit Bull",Hound,98112
August 03 2018,S145933,Harley,Dog,"Retriever, Golden",Mix,98117
May 31 2018,S108273,Odin,Dog,"Welsh Corgi, Pembroke",,98118
September 07 2018,S121652,Taffy,Dog,Havanese,,98199
April 18 2018,S114606,Maya,Dog,Australian Cattle Dog,Australian Kelpie,98125
September 25 2018,728433,Bogart,Dog,"Retriever, Golden","Retriever, Labrador",98126
September 20 2018,8001123,Jill,Dog,Border Collie,,98109
January 16 2018,28397,Meadow,Dog,Havanese,Bichon Frise,98112
September 30 2018,8001423,Oreo,Dog,"Poodle, Toy",Maltese,98109
February 13 2018,80362,Bert,Dog,Shepherd,"Retriever, Labrador",98106
February 01 2018,S140202,Montucky,Dog,"Retriever, Labrador",,98178
March 06 2018,S108293,Leo,Dog,"Terrier, American Pit Bull",Mix,98115
August 31 2018,725296,Jesse,Dog,"Poodle, Miniature",Pomeranian,98107
October 10 2018,834594,Cinco,Dog,"Retriever, Labrador",,98106
September 19 2018,8001099,Charley,Dog,"Poodle, Standard",,98115
January 09 2018,S139466,Paisley,Dog,"Terrier, Lakeland",,98106
June 12 2018,210139,,Dog,"Retriever, Labrador",Mix,98117
January 09 2018,S139491,Ranger,Dog,Mix,,98115
August 11 2018,8000012,Hank,Dog,Doberman Pinscher,Mix,98117
June 01 2018,S144333,Daisy,Dog,"Poodle, Standard","Retriever, Labrador",98133
July 27 2018,S147461,Barry,Dog,Hound,,98119
September 28 2018,S134751,Luke,Dog,"Retriever, Labrador",Border Collie,98125
April 30 2018,216375,Lolly,Dog,Basenji,"Terrier, Rat",98199
March 23 2018,S113296,Midas,Dog,Greater Swiss Mountain Dog,,98105
April 10 2018,S114607,Freya,Dog,"Schnauzer, Standard",Terrier,98125
January 02 2018,956861,Smokey,Dog,"Retriever, Labrador","Poodle, Standard",98133
March 06 2018,S141241,Shadow,Dog,Australian Cattle Dog,Mix,98121
May 29 2018,139004,Newton,Dog,"Terrier, Boston",,98118
March 01 2018,S143641,Lucky,Dog,Australian Shepherd,Border Collie,98118
October 06 2018,S122666,Charlie,Dog,Terrier,,98103
July 09 2018,725879,Lola,Dog,Shih Tzu,,98103
January 16 2018,S110494,Max,Dog,Beagle,"Retriever, Labrador",98117
July 24 2018,S118377,Blue,Dog,Australian Shepherd,Mix,98121
March 20 2018,29735,Leela,Dog,Xoloitzcuintli,,98122
August 15 2018,8000086,Oreo,Dog,"Dachshund, Standard Smooth Haired",Mix,98108
March 23 2018,141158,Dexter,Dog,"Chihuahua, Short Coat",,98112
January 16 2018,S111268,Daisy,Dog,Boxer,"Retriever, Golden",98103
March 01 2018,82283,Gozer,Dog,Havanese,,98102
April 04 2018,S115248,Scout,Dog,Mix,,98106
April 10 2018,S104017,Gabby,Dog,German Shepherd,,98112
September 19 2018,S120637,Loba,Dog,Alaskan Husky,,98109
July 25 2018,439699,Archie,Dog,"Terrier, Yorkshire","Poodle, Miniature",98144
March 20 2018,137247,Vinny,Dog,Shih Tzu,Mix,98118
July 24 2018,S102762,Mercury,Dog,Old English Sheepdog,,98119
June 28 2018,S145359,Wrigley,Dog,"Retriever, Labrador","Poodle, Standard",98118
February 20 2018,76043,Curly,Dog,"Poodle, Miniature",,98115
July 24 2018,S134189,Luly,Dog,"Terrier, Boston",,98115
April 03 2018,S128324,Codi,Dog,"Spaniel, American Cocker","Poodle, Miniature",98121
April 16 2018,S130314,Cain,Dog,German Shepherd,,98103
June 26 2018,443259,Jack,Dog,Havanese,,98106
August 04 2018,S119317,Luna,Dog,"Retriever, Labrador",,98112
September 19 2018,S146019,Gracie,Dog,"Retriever, Labrador",,98126
February 13 2018,731410,Henry,Dog,Feist,,98125
May 17 2018,S143845,Henry,Dog,Australian Cattle Dog,Australian Shepherd,98125
May 30 2018,277560,Ginger,Dog,Shih Tzu,"Poodle, Miniature",98199
June 12 2018,S116650,Scout,Dog,"Retriever, Labrador",,98107
March 24 2018,S140830,Molly,Dog,"Schnauzer, Miniature",Mix,98115
April 02 2018,S128775,Casey,Dog,"Retriever, Labrador",Mix,98109
October 17 2018,726430,Kiki,Dog,"Terrier, Cairn",,98122
January 30 2018,960525,Earl,Dog,Pug,"Chihuahua, Short Coat",98115
September 19 2018,729342,Teddy,Dog,"Poodle, Miniature",,98109
July 31 2018,S120351,Angel,Dog,"Terrier, American Pit Bull",,98103
April 20 2018,84464,Gabby,Dog,Terrier,"Dachshund, Standard Smooth Haired",98103
June 05 2018,S132826,Buddy holly,Dog,"Poodle, Miniature",Maltese,98112
April 13 2018,S129207,Poncho,Dog,Australian Cattle Dog,,98109
May 01 2018,214737,Milo,Dog,Portuguese Water Dog,,98115
July 03 2018,360432,Friedrich,Dog,"Chihuahua, Short Coat",,98119
March 28 2018,S141872,Misu,Dog,Bernese Mountain Dog,,98116
July 25 2018,442955,Baby Duece,Dog,"Bulldog, American",Mix,98144
August 19 2018,S108206,Annie,Dog,"Terrier, Jack Russell",,98106
April 20 2018,82675,Zinny,Dog,Samoyed,,98105
October 11 2018,S152125,Lulu,Dog,Maltese,,98126
September 17 2018,730387,Chloe,Dog,Terrier,Mix,98117
October 07 2018,S122558,Emma,Dog,German Shepherd,,98103
January 25 2018,S105991,Jenny,Dog,Australian Cattle Dog,,98144
January 17 2018,S127335,McKenna,Dog,"Terrier, Pit Bull",,98108
July 02 2018,731450,Tallula,Dog,"Retriever, Labrador","Poodle, Miniature",98118
April 24 2018,S113757,Copper,Dog,"Retriever, Golden","Poodle, Standard",98116
June 05 2018,S144464,Opal,Dog,Retriever,"Poodle, Standard",98118
September 24 2018,8001241,Hobee,Dog,Basset Hound,Beagle,98118
July 06 2018,136713,Angus,Dog,Border Collie,,98116
May 19 2018,S130795,Roo,Dog,Rhodesian Ridgeback,Pharaoh Hound,98105
May 15 2018,S130413,Momo,Dog,Pug,,98199
June 26 2018,S145225,Scout,Dog,Terrier,"Retriever, Labrador",98122
April 24 2018,S143088,Napoleon,Dog,Pug,,98121
June 26 2018,S132615,Bandit,Dog,Terrier,Beagle,98103
January 29 2018,S140162,Jasper,Dog,Australian Shepherd,Saint Bernard,98116
July 26 2018,585247,Maggie,Dog,"Terrier, Airedale",,98117
February 06 2018,S140346,Luna,Dog,"Retriever, Labrador",,98103
May 01 2018,S143337,Rocky,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98109
April 24 2018,S100597,Lumiere,Dog,"Dachshund, Standard Wire Haired",Mix,98122
May 10 2018,S143637,Gia Clark,Dog,"Terrier, American Pit Bull","Bulldog, American",98199
September 03 2018,730575,Mocha,Dog,"Schnauzer, Miniature",,98117
January 18 2018,S106630,Willie,Dog,"Spaniel, American Cocker",,98116
June 30 2018,141088,River,Dog,"Schnauzer, Miniature",,98178
July 24 2018,S147220,Georgie,Dog,Portuguese Water Dog,,98112
February 06 2018,24763,Hipster,Dog,"Retriever, Labrador","Poodle, Miniature",98115
January 17 2018,27095,Abbesses,Dog,"Retriever, Labrador",,98115
May 17 2018,S129805,Sunny,Dog,Mix,"Retriever, Labrador",98125
May 01 2018,139946,Dutchess,Dog,German Shepherd,,98106
April 12 2018,S142496,Oscar,Dog,American Eskimo,"Poodle, Miniature",98117
September 08 2018,S146342,Sebastian,Dog,"Terrier, Pit Bull",Mix,98125
October 07 2018,586412,Petey,Dog,Papillon,,98125
April 29 2018,S142440,Freya,Dog,Terrier,Mix,98115
September 28 2018,8001363,Stella,Dog,"Schnauzer, Miniature",,98118
