License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
September 26 2018,583685,Theo,Dog,Labrador Retriever,Standard Poodle,98144
April 25 2018,S125018,Kam,Dog,Cardigan Welsh Corgi,,98125
January 06 2018,S139294,Carly,Dog,Alaskan Husky,,98126
June 18 2018,359144,Dexter,Dog,Cavalier King Charles Spaniel,American Cocker Spaniel,98125
May 01 2018,S116867,Emmylou,Dog,Border Collie,Labrador Retriever,98119
June 12 2018,360550,Tiko,Dog,Labrador Retriever,Great Pyrenees,98136
May 21 2018,S143911,Gabby,Dog,Australian Kelpie,,98115
January 17 2018,S126713,Daphne,Dog,Shepherd,Labrador Retriever,98144
August 30 2018,S145973,Blue,Dog,Siberian Husky,,98199
August 31 2018,721730,Davey,Dog,Basenji,Labrador Retriever,98116
June 12 2018,S144613,Kekko,Dog,Yorkshire Terrier,,98177
October 08 2018,831335,Gus,Dog,American Eskimo,,98118
April 28 2018,216319,Auto,Dog,Dachshund,,98177
August 07 2018,S120108,Brain,Dog,Pembroke Welsh Corgi,Miniature Australian Shepherd,98125
March 09 2018,S140699,Kathy,Dog,Miniature Pinscher,Manchester Terrier,98101
January 19 2018,23798,CJ,Dog,Fox Terrier,,98115
September 14 2018,728339,Dash,Dog,Pomeranian,Shih Tzu,98112
January 23 2018,S127639,Tyson,Dog,American Pit Bull Terrier,,98118
April 24 2018,S143060,Samnie,Dog,English Bulldog,,98133
July 26 2018,S146809,Leo,Dog,Golden Retriever,Standard Poodle,98107
April 16 2018,216353,Zoe,Dog,German Shorthaired Pointer,Labrador Retriever,98144
June 16 2018,S107489,Tank,Dog,English Bulldog,,98102
September 08 2018,S136121,Lulu,Dog,Dachshund,Terrier,98136
September 12 2018,S136235,Bennett,Dog,Maltese,,98115
September 11 2018,8000837,Piper,Dog,Australian Shepherd,Labrador Retriever,98122
August 09 2018,S145580,Bentley,Dog,Maltese,,98121
April 08 2018,S110613,Milo,Dog,Shih Tzu,,98105
May 09 2018,S143651,Portia,Dog,Chihuahua,Papillon,98105
September 23 2018,721832,Queenie,Dog,Labrador Retriever,,98115
July 12 2018,S145808,Navi,Dog,Border Collie,Australian Shepherd,98102
February 13 2018,66163,Kona,Dog,Italian Greyhound,,98117
October 13 2018,8001834,Mieshka,Dog,Greyhound,,98104
June 26 2018,359324,Lady,Dog,Bichon Frise,Maltese,98106
February 26 2018,S109554,Lilo,Dog,Chihuahua,Miniature Pinscher,98115
January 26 2018,S102352,Lucky,Dog,Bull Terrier,,98106
May 23 2018,S128425,Lady,Dog,Labrador Retriever,Rough Collie,98101
February 25 2018,358080,Henry,Dog,Labrador Retriever,,98103
August 02 2018,S147606,Corky,Dog,Pembroke Welsh Corgi,,98125
April 21 2018,S107275,Clover,Dog,Alaskan Husky,Shepherd,98109
August 01 2018,S147339,Kingston,Dog,Cavalier King Charles Spaniel,Bichon Frise,98109
July 26 2018,S147442,Jimmy Ocho,Dog,Terrier,Miniature Poodle,98126
February 13 2018,S118160,Maggie,Dog,Golden Retriever,,98116
January 12 2018,27523,Taffy,Dog,American Bulldog,,98103
June 22 2018,S118847,Peanut,Dog,Saint Bernard,,98118
April 25 2018,S143042,Griz,Dog,Karelian Bear Dog,Karelian Bear Dog,98122
August 10 2018,576771,Bruno,Dog,Chihuahua,Dachshund,98103
September 18 2018,S120539,Kona,Dog,Golden Retriever,,98126
August 19 2018,576286,Jack,Dog,Miniature Schnauzer,,98116
February 28 2018,358242,Hugo,Dog,Chihuahua,,98116
October 18 2018,829030,Olivia,Dog,Fox Terrier,,98133
August 31 2018,8000503,Chewbacca,Dog,Miniature Schnauzer,Miniature Poodle,98126
August 02 2018,S100636,Remington,Dog,Labrador Retriever,,98146
January 12 2018,27203,Luke,Dog,Maltese,,98108
July 21 2018,S146230,Ruby,Dog,Labrador Retriever,,98177
February 09 2018,S112481,Willett Geballe,Dog,Labrador Retriever,Pit Bull Terrier,98107
September 21 2018,S106249,Quickfoot,Dog,Labrador Retriever,Weimaraner,98115
September 25 2018,726144,Scout,Dog,Entlebucher Mountain Dog,,98133
May 15 2018,S130595,Fitz,Dog,Boxer,McNab Herding Dog,98103
May 09 2018,S143634,Gunner,Dog,German Shorthaired Pointer,,98125
January 08 2018,S139404,Cody,Dog,Maltese,Toy Poodle,98133
June 20 2018,281494,Diamond,Dog,Anatolian Shepherd,Great Pyrenees,98106
June 26 2018,S125199,Charlie,Dog,Maltese,Miniature Poodle,98109
March 01 2018,S141142,Lhotse,Dog,Wirehaired Pointing Griffon,,98118
July 31 2018,S120679,Tara,Dog,Jack Russell Terrier,,98115
February 28 2018,444703,Targa,Dog,Standard Poodle,Labrador Retriever,98122
September 17 2018,585687,Tia,Dog,Labrador Retriever,,98125
June 25 2018,S102050,Hasso,Dog,German Shepherd,,98133
August 31 2018,731033,Bessie,Dog,Terrier,Chihuahua,98118
April 17 2018,S123527,Tyson,Dog,Labrador Retriever,,98112
June 21 2018,84753,Brox,Dog,Standard Poodle,,98106
June 13 2018,360433,Ms. Dorothy,Dog,Miniature Poodle,Lhasa Apso,98106
July 10 2018,S145721,Raquoh,Dog,Cairn Terrier,Papillon,98115
February 06 2018,S140337,Oscar,Dog,Havanese,,98107
May 09 2018,137529,George,Dog,German Shepherd,,98126
April 29 2018,79168,Lucy,Dog,Labrador Retriever,,98144
April 30 2018,86087,Melody,Dog,Golden Retriever,,98125
March 14 2018,S141371,Hunter,Dog,Labrador Retriever,,98115
July 12 2018,S145231,Duke,Dog,Labrador Retriever,,98126
June 05 2018,S130281,Kitsune,Dog,Shiba Inu,American Eskimo,98144
May 10 2018,S143655,Rosey,Dog,German Shepherd,Australian Cattle Dog,98115
March 16 2018,S141516,Kai Canlis,Dog,Dachshund,,98144
September 17 2018,8001018,Berkeley,Dog,Labrador Retriever,Siberian Husky,98119
April 03 2018,141899,Smithers,Dog,Australian Shepherd,,98109
April 17 2018,S142923,Ducky,Dog,Soft Coated Wheaten Terrier,,98115
June 05 2018,283885,Murray,Dog,Cardigan Welsh Corgi,,98107
June 02 2018,S102876,Pollyanna,Dog,Shih Tzu,,98104
July 03 2018,354343,Jake,Dog,Golden Retriever,Miniature Poodle,98117
June 26 2018,S145149,Calvin,Dog,Boston Terrier,,98117
June 27 2018,358968,Moose,Dog,Australian Shepherd,Miniature Poodle,98107
July 24 2018,S133881,Nemo,Dog,Australian Shepherd,Border Collie,98121
May 02 2018,S128082,Charlie,Dog,Border Collie,,98103
May 27 2018,284916,Stanley,Dog,Beagle,,98125
July 17 2018,355636,Zen,Dog,Pembroke Welsh Corgi,Australian Shepherd,98105
February 27 2018,82079,Eddie,Dog,Golden Retriever,,98109
July 11 2018,439558,Peanut,Dog,Boston Terrier,,98126
March 27 2018,26326,Mango,Dog,Miniature Poodle,,98133
March 20 2018,S113454,Cricket,Dog,Pembroke Welsh Corgi,Miniature Australian Shepherd,98117
June 13 2018,359252,Carter,Dog,Miniature Schnauzer,,98121
August 13 2018,8000037,Milo,Dog,Miniature Australian Shepherd,,98103
August 29 2018,585644,Smokey,Dog,Border Collie,Australian Cattle Dog,98106
May 18 2018,S143922,Rose,Dog,Boston Terrier,,98109
July 03 2018,S145468,Hobbes,Dog,Labrador Retriever,,98118
July 24 2018,586229,Malka,Dog,Border Collie,,98112
February 20 2018,S110459,Sam,Dog,Border Collie,,98199
March 09 2018,S110448,Ella,Dog,Miniature Poodle,,98118
October 18 2018,S121712,Roscoe,Dog,Basset Hound,,98112
March 23 2018,132504,Tinker,Dog,Shih Tzu,,98118
August 18 2018,8000167,Tucker,Dog,Labrador Retriever,,98118
February 26 2018,S105490,Idly Arumugam Hino,Dog,Miniature Poodle,Golden Retriever,98105
March 20 2018,S113050,Hank,Dog,Plott Hound,Shepherd,98144
February 07 2018,S140407,Shinju,Dog,Akita,,98125
January 06 2018,S109110,Jack,Dog,Chihuahua,,98104
April 24 2018,S100589,Guiseppe,Dog,Terrier,Chihuahua,98108
April 10 2018,216416,Zoe,Dog,Pug,Beagle,98117
May 29 2018,S106050,Ruby,Dog,French Bulldog,,98116
May 03 2018,S143434,Pearl,Dog,Bull Terrier,,98105
October 06 2018,831354,Chester,Dog,Airedale Terrier,,98136
July 03 2018,S134514,Maddy,Dog,Irish Terrier,,98105
April 17 2018,S130316,Emma Ganin,Dog,Weimaraner,,98109
February 27 2018,S141082,Zeke,Dog,Great Pyrenees,Australian Shepherd,98106
January 22 2018,S139839,Tayto,Dog,Labrador Retriever,,98125
April 10 2018,S142355,Curly Fry,Dog,Standard Poodle,,98115
April 23 2018,S143102,siu shu,Dog,Shih Tzu,,98144
March 28 2018,80310,Simcha,Dog,Rhodesian Ridgeback,,98102
September 01 2018,730763,Bruce,Dog,German Shepherd,,98136
May 15 2018,S143741,Lille Von,Dog,German Shepherd,,98146
February 20 2018,S140807,Calliope Powlesson,Dog,Pit Bull Terrier,,98102
March 30 2018,S142044,Sydney,Dog,Labrador Retriever,,98109
September 08 2018,S121554,Remington,Dog,Labrador Retriever,Standard Poodle,98118
May 01 2018,216377,Nala,Dog,Chihuahua,Miniature Pinscher,98126
October 06 2018,8001573,Buck,Dog,Jack Russell Terrier,Fox Terrier,98125
June 27 2018,S116950,Jax,Dog,Maltese,,98102
May 14 2018,281367,Zeus,Dog,Boxer,,98117
August 14 2018,S146844,Islay,Dog,Shiba Inu,,98199
July 30 2018,S147445,Ava,Dog,Alaskan Malamute,,98105
May 01 2018,S143354,Gretel,Dog,Dachshund,,98103
July 17 2018,S147048,Tucker,Dog,Golden Retriever,,98199
June 19 2018,S129722,Dizzy,Dog,Dachshund,,98117
September 05 2018,572645,Cooper,Dog,Brittany,,98133
March 06 2018,82730,Pow,Dog,Labrador Retriever,,98116
February 08 2018,S110241,Ruthie,Dog,Bichon Frise,Havanese,98115
June 13 2018,S133218,Gus Christina Elliott,Dog,Bichon Frise,Miniature Poodle,98104
May 29 2018,281449,Dylan,Dog,Australian Shepherd,,98115
February 18 2018,S139952,Riley,Dog,Golden Retriever,Standard Poodle,98122
May 22 2018,S143930,"Luna ""Bean"" Bear",Dog,German Shepherd,Labrador Retriever,98112
July 03 2018,S114043,Finn,Dog,French Bulldog,,98177
May 24 2018,S144110,Zooey,Dog,Miniature Poodle,Golden Retriever,98112
July 06 2018,S145624,Jake,Dog,Welsh Springer Spaniel,Beagle,98107
March 23 2018,141425,Asa,Dog,Australian Cattle Dog,Labrador Retriever,98144
August 08 2018,S120386,Archie,Dog,Chihuahua,Rat Terrier,98122
February 09 2018,S112394,Bmo,Dog,American Staffordshire Terrier,Plott Hound,98133
April 26 2018,S143244,Manny,Dog,Labrador Retriever,,98105
April 06 2018,830419,Poppy,Dog,Labrador Retriever,Standard Poodle,98177
September 02 2018,S118565,Erynn,Dog,Golden Retriever,,98107
May 01 2018,142955,Nala,Dog,Chihuahua,,98118
June 05 2018,271366,Sherman,Dog,Staffordshire Bull Terrier,,98115
April 13 2018,S108500,CC Rider,Dog,Chihuahua,,98109
June 21 2018,359272,Parley,Dog,Miniature Schnauzer,,98199
February 02 2018,27880,Addy,Dog,Siberian Husky,,98121
January 17 2018,24549,Sully,Dog,Beagle,,98103
January 06 2018,960659,Oscar,Dog,Labrador Retriever,,98136
May 22 2018,284958,Lola,Dog,Golden Retriever,,98146
April 17 2018,S130631,Valkyrie,Dog,German Shepherd,,98136
July 09 2018,216017,Toki,Dog,Chihuahua,Jack Russell Terrier,98103
June 18 2018,S144781,Brady,Dog,Retriever,Border Collie,98119
September 17 2018,733249,Pepper,Dog,Schnauzer,Miniature Poodle,98125
August 27 2018,8000387,Bear,Dog,Alaskan Malamute,,98109
June 18 2018,S116625,Fry,Dog,Terrier,,98122
October 07 2018,80082,Ginger,Dog,Labrador Retriever,,98115
July 19 2018,S147131,Oscar,Dog,Terrier,Miniature Poodle,98118
July 05 2018,439691,Isabella,Dog,Havanese,,98121
May 18 2018,S143914,Panga,Dog,Australian Shepherd,,98133
September 23 2018,8001215,Ruby Rose,Dog,English Staffordshire Terrier,,98126
October 11 2018,S118863,Chip,Dog,Chihuahua,Dachshund,98106
July 31 2018,S132840,Emmi,Dog,Australian Cattle Dog,Labrador Retriever,98146
June 06 2018,S129117,Pixie,Dog,Golden Retriever,,98121
April 11 2018,S142307,Merle,Dog,Chihuahua,Pomeranian,98122
May 31 2018,S106148,Prince,Dog,Chihuahua,Pomeranian,98136
May 24 2018,729584,Nipsy,Dog,Staffordshire Bull Terrier,American Pit Bull Terrier,98122
May 19 2018,S143492,Duke,Dog,Beagle,,98107
June 12 2018,283733,Martini,Dog,Boston Terrier,,98102
February 16 2018,S140767,Odin Reinhardt,Dog,Labrador Retriever,,98116
July 05 2018,S145641,Apollo,Dog,Labrador Retriever,Hound,98199
October 07 2018,8001597,Rosie,Dog,Toy Poodle,Cavalier King Charles Spaniel,98117
January 16 2018,S109958,Rocko,Dog,Border Terrier,Miniature Schnauzer,98118
April 10 2018,S111188,Teague,Dog,Vizsla,,98126
February 02 2018,S140266,Lola,Dog,Labrador Retriever,Greyhound,98115
April 11 2018,S142349,Marco,Dog,Yorkshire Terrier,,98115
June 02 2018,281454,Spencer,Dog,Beagle,,98122
January 30 2018,904376,Casey,Dog,Golden Retriever,Standard Poodle,98103
July 10 2018,S145799,Sprout,Dog,Labrador Retriever,,98122
February 28 2018,444702,Ragnar,Dog,Standard Poodle,Australian Shepherd,98122
May 29 2018,283630,Chloe,Dog,Dachshund,Chihuahua,98199
June 06 2018,138965,Lucas,Dog,Labrador Retriever,Boxer,98106
January 18 2018,S139632,Dallas,Dog,English Bulldog,,98102
July 17 2018,356071,Libby,Dog,Chesapeake Bay Retriever,Labrador Retriever,98136
April 20 2018,213313,Horse,Dog,Great Dane,Pointer,98121
March 29 2018,S141861,Vera,Dog,Japanese Chin,,98116
August 20 2018,8000210,Genoa,Dog,Dachshund,,98144
May 01 2018,S143366,Obi,Dog,Border Collie,,98178
June 05 2018,S144446,Pippa,Dog,Border Collie,Pit Bull Terrier,98103
February 01 2018,S111190,Mocha,Dog,Miniature Poodle,,98144
September 01 2018,582390,Milo,Dog,Australian Shepherd,,98112
April 28 2018,84648,Daisy,Dog,Rottweiler,,98108
March 20 2018,141291,Jovi,Dog,Weimaraner,,98103
June 26 2018,S102108,Red,Dog,Siberian Husky,Labrador Retriever,98107
October 09 2018,S122511,Mallory,Dog,Shih Tzu,Dachshund,98105
May 22 2018,283754,MoMo,Dog,Welsh Springer Spaniel,,98115
April 12 2018,S141401,Luna,Dog,Australian Shepherd,Standard Poodle,98107
April 12 2018,S142178,Belle,Dog,Catahoula Leopard dog,Labrador Retriever,98118
June 18 2018,355363,Bodhi,Dog,Beagle,,98115
January 16 2018,S139544,Willow,Dog,Havanese,Dachshund,98107
June 15 2018,S144841,Raymundo,Dog,Labrador Retriever,,98136
March 29 2018,138277,Mia,Dog,Maltese,Miniature Poodle,98136
March 20 2018,S128747,Rosie,Dog,Boxer,Retriever,98118
March 22 2018,139869,Kylie,Dog,Border Collie,,98109
October 10 2018,829567,Chelsea,Dog,Golden Retriever,,98116
July 20 2018,S146227,Bella,Dog,Labrador Retriever,,98112
January 24 2018,24440,Ben,Dog,Miniature Poodle,Dachshund,98107
August 24 2018,576047,Bailey,Dog,Australian Cattle Dog,Golden Retriever,98107
March 08 2018,139655,Gypsy Rose,Dog,Irish Setter,,98136
July 21 2018,S146617,Bella,Dog,Chihuahua,,98106
May 17 2018,205133,Reuben,Dog,Italian Greyhound,,98136
April 03 2018,S120670,Willa,Dog,Bernese Mountain Dog,,98107
July 06 2018,S145638,Bailey,Dog,American Cocker Spaniel,Miniature Poodle,98117
July 31 2018,566852,Peanut Butter,Dog,Rottweiler,,98118
June 22 2018,S144354,Oso,Dog,Tibetan Mastiff,,98103
June 12 2018,359428,Mila,Dog,Cavalier King Charles Spaniel,Miniature Poodle,98199
April 27 2018,S143216,Storm,Dog,Border Collie,,98106
September 20 2018,S146948,Maybe,Dog,Bouvier des Flandres,Miniature Poodle,98122
September 14 2018,586374,Lettie Pickles,Dog,Terrier,Shih Tzu,98108
February 08 2018,78732,Eddie,Dog,Labrador Retriever,Miniature Poodle,98115
May 22 2018,S144002,Stella,Dog,Boston Terrier,,98117
March 20 2018,S125224,Baker,Dog,Labrador Retriever,,98109
April 05 2018,S141940,Scooby,Dog,Basset Hound,Hound,98103
June 19 2018,S132092,Saoirse,Dog,Great Pyrenees,,98105
May 24 2018,135572,Tara,Dog,Golden Retriever,Miniature Poodle,98115
August 07 2018,586173,Jingle,Dog,Miniature Poodle,Papillon,98103
June 19 2018,S130362,Buna Belle,Dog,Pug,,98107
July 23 2018,S147176,Frankie,Dog,Mastiff,,98125
August 27 2018,8000397,Molly,Dog,Pembroke Welsh Corgi,Papillon,98118
September 04 2018,S135668,Olive,Dog,Retriever,,98122
January 23 2018,S139819,Palmer,Dog,Terrier,Pudelpointer,98107
January 22 2018,29843,Lucy,Dog,Labrador Retriever,,98103
October 01 2018,728450,Wawa,Dog,Chihuahua,,98133
June 12 2018,348503,Fariz,Dog,Rat Terrier,,98118
August 13 2018,8000035,Shane,Dog,Pudelpointer,,98103
July 20 2018,S116427,George,Dog,Wirehaired Pointing Griffon,,98144
April 30 2018,S143211,Elleanor,Dog,Canaan,Australian Kelpie,98105
May 15 2018,S128065,Stella,Dog,Labrador Retriever,Basset Hound,98106
May 15 2018,138629,Crackers,Dog,Welsh Springer Spaniel,,98116
August 16 2018,8000118,Rose,Dog,Bichon Frise,,98177
June 15 2018,S144774,Crash,Dog,Miniature Pinscher,,98121
March 20 2018,137333,Finn,Dog,Jack Russell Terrier,,98126
April 03 2018,S101920,Rascal,Dog,Pomeranian,,98199
January 11 2018,S138578,Linda,Dog,American Staffordshire Terrier,Dalmatian,98118
July 26 2018,583664,Winston,Dog,Xoloitzcuintli,,98144
October 11 2018,S121657,Whimsley,Dog,Labrador Retriever,Standard Poodle,98105
January 06 2018,S139231,Emory,Dog,Miniature Poodle,Golden Retriever,98102
October 14 2018,8001844,Aballah,Dog,Shih Tzu,Pekingese,98103
March 21 2018,S141731,Alpine,Dog,Bernese Mountain Dog,Boxer,98199
April 10 2018,S142377,Wally,Dog,Labrador Retriever,Border Collie,98115
August 24 2018,S145968,Dakota,Dog,Pit Bull Terrier,Siberian Husky,98108
March 21 2018,S101667,Grommet,Dog,Australian Shepherd,,98103
February 20 2018,S126847,Winston,Dog,Schnauzer,Border Collie,98115
October 08 2018,828971,Bomber,Dog,Beagle,,98103
April 26 2018,S143242,Zotz,Dog,Coton de Tulear,,98103
June 25 2018,356562,Sofie,Dog,Xoloitzcuintli,,98103
April 06 2018,S141949,Patsy,Dog,English Bulldog,,98109
January 31 2018,S140282,Leila,Dog,German Shepherd,Hound,98144
July 31 2018,S119976,Madonna,Dog,English Bulldog,English Staffordshire Terrier,
February 12 2018,82334,Truman,Dog,Dachshund,,98125
January 26 2018,S111420,Enzo,Dog,Miniature Long Haired Dachshund,,98115
August 07 2018,437425,Lola,Dog,Xoloitzcuintli,,98116
September 30 2018,8001417,Albert,Dog,Lhasa Apso,,98103
January 23 2018,27863,Otis,Dog,English Bulldog,,98118
March 20 2018,S141662,Bowser,Dog,Australian Shepherd,Border Collie,98103
September 26 2018,S133738,Bailey,Dog,Shetland Sheepdog,,98199
March 30 2018,141419,Prince Smiley,Dog,Maltese,,98144
May 04 2018,S143546,Pickles Popsicle,Dog,Shih Tzu,Miniature Poodle,98125
June 26 2018,442853,Lucie,Dog,Fox Terrier,,98144
September 15 2018,730808,Joey,Dog,Golden Retriever,,98122
June 20 2018,S144943,Mia,Dog,German Shepherd,,98105
September 06 2018,728439,Josie,Dog,Labrador Retriever,Standard Poodle,98116
July 11 2018,443421,Porter,Dog,Schnauzer,,98177
April 10 2018,215772,Ruby,Dog,Labrador Retriever,,98177
August 07 2018,S145524,Porter,Dog,German Shorthaired Pointer,Welsh Springer Spaniel,98115
September 17 2018,S121305,Leila,Dog,Golden Retriever,,98115
January 16 2018,S139519,Yuki,Dog,Standard Poodle,Old English Sheepdog,98117
July 30 2018,S134081,Napoleon,Dog,Chihuahua,,98103
July 24 2018,S128663,Ginger,Dog,Miniature Schnauzer,Miniature Poodle,98117
June 01 2018,S115491,Yolanda,Dog,Lhasa Apso,,98103
February 06 2018,S107243,Kona,Dog,Golden Retriever,Miniature Poodle,98103
May 11 2018,S116236,Finnick,Dog,Golden Retriever,Labrador Retriever,98118
March 22 2018,S141737,Sandy,Dog,Standard Poodle,Golden Retriever,98116
July 24 2018,S147252,Goldie,Dog,Golden Retriever,Standard Poodle,98199
May 19 2018,79073,Sadie,Dog,Jack Russell Terrier,Rat Terrier,98117
July 07 2018,S144988,Charlie,Dog,German Shorthaired Pointer,,98103
April 12 2018,216516,Moose,Dog,German Shepherd,Labrador Retriever,98107
August 26 2018,S135353,Kona,Dog,Labrador Retriever,,98115
April 24 2018,S143113,Bella Cali Roden,Dog,Havanese,Maltese,98105
May 06 2018,S144142,Milan,Dog,Labrador Retriever,,98144
April 23 2018,211744,Rocket,Dog,West Highland White Terrier,,98116
April 17 2018,899053,Mack,Dog,Chinese Crested,,98133
October 11 2018,S135838,Ketch,Dog,Airedale Terrier,,98116
January 08 2018,S129036,Wesley,Dog,Golden Retriever,,98112
June 14 2018,S142476,Louie,Dog,Italian Greyhound,,98122
August 30 2018,357287,Zodi,Dog,Yorkshire Terrier,Miniature Poodle,98103
May 14 2018,S143742,Tiberius,Dog,Labrador Retriever,Welsh Springer Spaniel,98144
September 19 2018,S103563,Nina,Dog,Chihuahua,,98106
June 06 2018,216991,Charlie Brown,Dog,Labrador Retriever,,98106
April 12 2018,216236,Oreo,Dog,Boston Terrier,,98144
January 11 2018,S139090,Wrigley,Dog,Labrador Retriever,German Shorthaired Pointer,98122
May 08 2018,S143582,Mae Ruether,Dog,Australian Shepherd,,98117
March 30 2018,137103,Punkin,Dog,Labrador Retriever,,98126
September 09 2018,S146452,Lena,Dog,Rough Collie,,98115
March 01 2018,S141159,Sookie,Dog,Labrador Retriever,,98109
April 28 2018,S112068,Kietsu,Dog,Golden Retriever,,98108
May 11 2018,S131013,Archie,Dog,Retriever,Chihuahua,98107
June 18 2018,358954,Roxy,Dog,Bernese Mountain Dog,,98117
May 30 2018,S144289,Ella,Dog,French Bulldog,,98136
September 19 2018,727134,Bella,Dog,Dachshund,,98115
January 10 2018,S139329,Kava,Dog,Korean Jindo,,98103
April 27 2018,S143221,Luna,Dog,Standard Poodle,Golden Retriever,98109
August 03 2018,585966,Roseanne,Dog,Boxer,,98117
